ts_start,ts_end,price
2026-01-11 15:45:00,2026-01-11 16:00:00,0.260990
2026-01-11 15:30:00,2026-01-11 15:45:00,0.250030
2026-01-11 15:15:00,2026-01-11 15:30:00,0.240000
2026-01-11 15:00:00,2026-01-11 15:15:00,0.222400
2026-01-11 14:45:00,2026-01-11 15:00:00,0.226800
2026-01-11 14:30:00,2026-01-11 14:45:00,0.226800
2026-01-11 14:15:00,2026-01-11 14:30:00,0.226800
2026-01-11 14:00:00,2026-01-11 14:15:00,0.226800
2026-01-11 13:45:00,2026-01-11 14:00:00,0.215290
2026-01-11 13:30:00,2026-01-11 13:45:00,0.210820
2026-01-11 13:15:00,2026-01-11 13:30:00,0.181660
2026-01-11 13:00:00,2026-01-11 13:15:00,0.137150
2026-01-11 12:45:00,2026-01-11 13:00:00,0.125190
2026-01-11 12:30:00,2026-01-11 12:45:00,0.109000
2026-01-11 12:15:00,2026-01-11 12:30:00,0.107490
2026-01-11 12:00:00,2026-01-11 12:15:00,0.107500
2026-01-11 11:45:00,2026-01-11 12:00:00,0.097700
2026-01-11 11:30:00,2026-01-11 11:45:00,0.100970
2026-01-11 11:15:00,2026-01-11 11:30:00,0.101990
2026-01-11 11:00:00,2026-01-11 11:15:00,0.103930
2026-01-11 10:45:00,2026-01-11 11:00:00,0.107500
2026-01-11 10:30:00,2026-01-11 10:45:00,0.121240
2026-01-11 10:15:00,2026-01-11 10:30:00,0.146800
2026-01-11 10:00:00,2026-01-11 10:15:00,0.107500
2026-01-11 09:45:00,2026-01-11 10:00:00,0.129490
2026-01-11 09:30:00,2026-01-11 09:45:00,0.106170
2026-01-11 09:15:00,2026-01-11 09:30:00,0.089970
2026-01-11 09:00:00,2026-01-11 09:15:00,0.087020
2026-01-11 08:45:00,2026-01-11 09:00:00,0.087770
